UTC datetime,Wed Aug  9 20:19:48 2023
UTC timestamp,1691612388.69357
`---`,,
{
  "program_name": "Multi Device Example",
  "data_file_prefix": "../analysis_code/thermistor_data/multi_device_example/mde_",
  "delay_on_empty": 0.01,
  "device_list": [
    {
      "port": "/dev/ttyUSB0",
      "device_name": "TEST ARDUINO 1",
      "baudrate": 230400,
      "ignore_first_lines": 10,
      "check_port_exists": false,
      "collection_mode": "duration",
      "collection_duration": 10,
      "collection_count": null,
      "delay_on_empty": 0.01,
      "max_voltage": 2,
      "bit_resolution": 14,
      "channel_list": [
        {
          "channel_name": "Channel 1",
          "pin_id": 29,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "00"
        },
        {
          "channel_name": "Channel 2",
          "pin_id": 11,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "01"
        }
      ]
    }
  ]
}
`---`,,
COMPTIME,DEVID,CH,TIME,ADC
1691612397.749224,0,29,8734631,13245
1691612397.749224,0,11,8734732,16383
1691612397.7512054,0,29,8735959,13240
1691612397.7512054,0,11,8736060,16383
1691612397.751329,0,29,8737287,13244
1691612397.751329,0,11,8737389,16383
1691612397.7526681,0,29,8738621,13240
1691612397.7526681,0,11,8738722,16383
1691612397.7542605,0,29,8739949,13237
1691612397.7542605,0,11,8740050,16383
1691612397.7556384,0,29,8741277,13228
1691612397.7556384,0,11,8741378,16383
1691612397.7572103,0,29,8742606,13226
1691612397.7572103,0,11,8742707,16383
1691612397.7591906,0,29,8743933,13229
1691612397.7591906,0,11,8744035,16383
1691612397.7593129,0,29,8745262,13211
1691612397.7593129,0,11,8745363,16383
1691612397.7606575,0,29,8746591,13238
1691612397.7606575,0,11,8746692,16383
1691612397.7622368,0,29,8747918,13215
1691612397.7622368,0,11,8748020,16383
1691612397.7642171,0,29,8749247,13238
1691612397.7642171,0,11,8749348,16383
1691612397.7656126,0,29,8750578,13240
1691612397.7656126,0,11,8750680,16383
1691612397.7656994,0,29,8751906,13226
1691612397.7656994,0,11,8752007,16383
1691612397.7672637,0,29,8753234,13253
1691612397.7672637,0,11,8753336,16383
1691612397.7692475,0,29,8754568,13260
1691612397.7692475,0,11,8754669,16383
1691612397.7706332,0,29,8755895,13244
1691612397.7706332,0,11,8755996,16383
1691612397.7722027,0,29,8757223,13280
1691612397.7722027,0,11,8757325,16383
1691612397.7723215,0,29,8758556,13248
1691612397.7723215,0,11,8758658,16383
1691612397.7742777,0,29,8759884,13254
1691612397.7742777,0,11,8759986,16383
1691612397.7756526,0,29,8761213,13288
1691612397.7756526,0,11,8761314,16383
1691612397.7772312,0,29,8762546,13236
1691612397.7772312,0,11,8762647,16383
1691612397.7786295,0,29,8763874,13237
1691612397.7786295,0,11,8763976,16383
1691612397.7806087,0,29,8765203,13260
1691612397.7806087,0,11,8765304,16383
1691612397.7807267,0,29,8766537,13224
1691612397.7807267,0,11,8766638,16383
1691612397.782257,0,29,8767865,13250
1691612397.782257,0,11,8767967,16383
1691612397.7836928,0,29,8769193,13236
1691612397.7836928,0,11,8769295,16383
1691612397.785221,0,29,8770527,13196
1691612397.785221,0,11,8770629,16383
1691612397.7871957,0,29,8771855,13228
1691612397.7871957,0,11,8771956,16383
1691612397.7873135,0,29,8773184,13234
1691612397.7873135,0,11,8773285,16383
1691612397.7886634,0,29,8774518,13244
1691612397.7886634,0,11,8774619,16383
1691612397.7902472,0,29,8775847,13230
1691612397.7902472,0,11,8775948,16383
1691612397.7922242,0,29,8777176,13245
1691612397.7922242,0,11,8777277,16383
1691612397.7936175,0,29,8778510,13329
1691612397.7936175,0,11,8778611,16383
1691612397.7937043,0,29,8779839,13235
1691612397.7937043,0,11,8779940,16383
1691612397.795271,0,29,8781167,13219
1691612397.795271,0,11,8781269,16383
1691612397.7972505,0,29,8782496,13244
1691612397.7972505,0,11,8782597,16383
1691612397.798651,0,29,8783824,13228
1691612397.798651,0,11,8783925,16383
1691612397.8002102,0,29,8785152,13241
1691612397.8002102,0,11,8785254,16383
1691612397.8021889,0,29,8786481,13308
1691612397.8021889,0,11,8786582,16383
1691612397.8023045,0,29,8787809,13249
1691612397.8023045,0,11,8787910,16383
1691612397.803657,0,29,8789137,13253
1691612397.803657,0,11,8789239,16383
1691612397.8052385,0,29,8790466,13252
1691612397.8052385,0,11,8790567,16383
1691612397.8066297,0,29,8791794,13282
1691612397.8066297,0,11,8791895,16383
1691612397.808617,0,29,8793122,13263
1691612397.808617,0,11,8793223,16383
1691612397.8087358,0,29,8794450,13248
1691612397.8087358,0,11,8794552,16383
1691612397.810264,0,29,8795779,13226
1691612397.810264,0,11,8795881,16383
1691612397.8116636,0,29,8797107,13237
1691612397.8116636,0,11,8797208,16383
1691612397.8132234,0,29,8798441,13243
1691612397.8132234,0,11,8798543,16383
1691612397.8152032,0,29,8799770,13227
1691612397.8152032,0,11,8799872,16383
1691612397.815319,0,29,8801098,13226
1691612397.815319,0,11,8801199,16383
1691612397.8166678,0,29,8802426,13348
1691612397.8166678,0,11,8802533,16383
1691612397.818271,0,29,8803759,13231
1691612397.818271,0,11,8803860,16383
1691612397.820231,0,29,8805088,13231
1691612397.820231,0,11,8805189,16383
1691612397.8216302,0,29,8806416,13262
1691612397.8216302,0,11,8806523,16383
1691612397.82319,0,29,8807750,13243
1691612397.82319,0,11,8807852,16383
1691612397.823308,0,29,8809079,13232
1691612397.823308,0,11,8809180,16383
1691612397.825259,0,29,8810407,13229
1691612397.825259,0,11,8810514,16383
1691612397.8266573,0,29,8811742,13224
1691612397.8266573,0,11,8811843,16383
1691612397.8282192,0,29,8813070,13250
1691612397.8282192,0,11,8813171,16383
1691612397.830196,0,29,8814398,13238
1691612397.830196,0,11,8814500,16383
1691612397.8303146,0,29,8815727,13218
1691612397.8303146,0,11,8815828,16383
1691612397.8316627,0,29,8817056,13219
1691612397.8316627,0,11,8817157,16383
1691612397.8332436,0,29,8818383,13237
1691612397.8332436,0,11,8818484,16383
1691612397.8346446,0,29,8819712,13198
1691612397.8346446,0,11,8819813,16383
1691612397.8366237,0,29,8821040,13240
1691612397.8366237,0,11,8821141,16383
1691612397.8367412,0,29,8822368,13227
1691612397.8367412,0,11,8822469,16383
1691612397.8382719,0,29,8823696,13258
1691612397.8382719,0,11,8823797,16383
1691612397.8396704,0,29,8825024,13220
1691612397.8396704,0,11,8825125,16383
1691612397.841231,0,29,8826352,13262
1691612397.841231,0,11,8826453,16383
1691612397.8432097,0,29,8827680,13243
1691612397.8432097,0,11,8827782,16383
1691612397.8446064,0,29,8829008,13242
1691612397.8446064,0,11,8829109,16383
1691612397.8446953,0,29,8830336,13221
1691612397.8446953,0,11,8830441,16383
1691612397.8462572,0,29,8831669,13231
1691612397.8462572,0,11,8831770,16383
1691612397.848237,0,29,8832997,13231
1691612397.848237,0,11,8833098,16383
1691612397.8496368,0,29,8834324,13215
1691612397.8496368,0,11,8834426,16383
1691612397.8511987,0,29,8835658,13228
1691612397.8511987,0,11,8835759,16383
1691612397.8513205,0,29,8836985,13176
1691612397.8513205,0,11,8837086,16383
1691612397.8532634,0,29,8838313,13209
1691612397.8532634,0,11,8838414,16383
1691612397.8546638,0,29,8839647,13240
1691612397.8546638,0,11,8839748,16383
1691612397.8562226,0,29,8840974,13308
1691612397.8562226,0,11,8841075,16383
1691612397.8582022,0,29,8842301,13250
1691612397.8582022,0,11,8842403,16383
1691612397.8583176,0,29,8843636,13226
1691612397.8583176,0,11,8843737,16383
1691612397.8596678,0,29,8844964,13209
1691612397.8596678,0,11,8845065,16383
1691612397.8612506,0,29,8846292,13236
1691612397.8612506,0,11,8846393,16383
1691612397.8626497,0,29,8847626,13247
1691612397.8626497,0,11,8847728,16383
1691612397.8642097,0,29,8848955,13258
1691612397.8642097,0,11,8849056,16383
1691612397.8661902,0,29,8850283,13206
1691612397.8661902,0,11,8850384,16383
1691612397.8663137,0,29,8851616,13166
1691612397.8663137,0,11,8851717,16383
1691612397.8676593,0,29,8852944,13233
1691612397.8676593,0,11,8853045,16383
1691612397.869239,0,29,8854272,13263
1691612397.869239,0,11,8854373,16383
1691612397.8712156,0,29,8855601,13236
1691612397.8712156,0,11,8855702,16383
1691612397.872612,0,29,8856929,13222
1691612397.872612,0,11,8857030,16383
1691612397.8727,0,29,8858257,13234
1691612397.8727,0,11,8858359,16383
1691612397.874263,0,29,8859586,13239
1691612397.874263,0,11,8859687,16383
1691612397.876243,0,29,8860914,13242
1691612397.876243,0,11,8861015,16383
1691612397.8776438,0,29,8862243,13228
1691612397.8776438,0,11,8862344,16383
1691612397.8792021,0,29,8863577,13243
1691612397.8792021,0,11,8863678,16383
1691612397.8793178,0,29,8864905,13192
1691612397.8793178,0,11,8865007,16383
1691612397.881271,0,29,8866234,13242
1691612397.881271,0,11,8866335,16383
1691612397.8826704,0,29,8867568,13308
1691612397.8826704,0,11,8867669,16383
1691612397.8842297,0,29,8868896,13204
1691612397.8842297,0,11,8868997,16383
1691612397.8856294,0,29,8870224,13227
1691612397.8856294,0,11,8870326,16383
1691612397.8876102,0,29,8871558,13161
1691612397.8876102,0,11,8871659,16383
1691612397.8877327,0,29,8872886,13239
1691612397.8877327,0,11,8872988,16383
1691612397.889258,0,29,8874215,13249
1691612397.889258,0,11,8874317,16383
1691612397.890656,0,29,8875549,13248
1691612397.890656,0,11,8875650,16383
1691612397.8922157,0,29,8876877,13213
1691612397.8922157,0,11,8876979,16383
1691612397.8941953,0,29,8878206,13250
1691612397.8941953,0,11,8878308,16383
1691612397.8943107,0,29,8879541,13238
1691612397.8943107,0,11,8879642,16383
1691612397.895675,0,29,8880869,13233
1691612397.895675,0,11,8880971,16383
1691612397.897241,0,29,8882198,13244
1691612397.897241,0,11,8882300,16383
1691612397.8992226,0,29,8883532,13232
1691612397.8992226,0,11,8883634,16383
1691612397.9006228,0,29,8884861,13297
1691612397.9006228,0,11,8884962,16383
1691612397.9007428,0,29,8886190,13223
1691612397.9007428,0,11,8886291,16383
1691612397.902269,0,29,8887523,13234
1691612397.902269,0,11,8887625,16383
1691612397.9042506,0,29,8888852,13209
1691612397.9042506,0,11,8888953,16383
1691612397.9056497,0,29,8890180,13227
1691612397.9056497,0,11,8890281,16383
1691612397.9072092,0,29,8891513,13226
1691612397.9072092,0,11,8891615,16383
1691612397.9091861,0,29,8892841,13254
1691612397.9091861,0,11,8892943,16383
1691612397.9092944,0,29,8894169,13241
1691612397.9092944,0,11,8894270,16383
1691612397.9106572,0,29,8895497,13246
1691612397.9106572,0,11,8895598,16383
1691612397.9122357,0,29,8896826,13250
1691612397.9122357,0,11,8896927,16383
1691612397.9136362,0,29,8898153,13253
1691612397.9136362,0,11,8898254,16383
1691612397.9156158,0,29,8899481,13274
1691612397.9156158,0,11,8899582,16383
1691612397.9157307,0,29,8900810,13281
1691612397.9157307,0,11,8900911,16383
1691612397.9172475,0,29,8902137,13242
1691612397.9172475,0,11,8902238,16383
1691612397.9186642,0,29,8903464,13266
1691612397.9186642,0,11,8903566,16383
1691612397.9202232,0,29,8904793,13245
1691612397.9202232,0,11,8904894,16383
1691612397.9222023,0,29,8906121,13228
1691612397.9222023,0,11,8906222,16383
1691612397.9223194,0,29,8907448,13242
1691612397.9223194,0,11,8907550,16383
1691612397.9236677,0,29,8908776,13233
1691612397.9236677,0,11,8908877,16383
1691612397.9252505,0,29,8910104,13245
1691612397.9252505,0,11,8910205,16383
1691612397.9272172,0,29,8911437,13215
1691612397.9272172,0,11,8911538,16383
1691612397.9286306,0,29,8912766,13228
1691612397.9286306,0,11,8912867,16383
1691612397.9301887,0,29,8914094,13232
1691612397.9301887,0,11,8914195,16383
1691612397.9303055,0,29,8915421,13246
1691612397.9303055,0,11,8915528,16383
1691612397.9322371,0,29,8916756,13258
1691612397.9322371,0,11,8916857,16383
1691612397.9336567,0,29,8918084,13233
1691612397.9336567,0,11,8918186,16383
1691612397.9352198,0,29,8919412,13227
1691612397.9352198,0,11,8919519,16383
1691612397.9371924,0,29,8920747,13199
1691612397.9371924,0,11,8920849,16383
1691612397.9372838,0,29,8922076,13236
1691612397.9372838,0,11,8922177,16383
1691612397.9386842,0,29,8923403,13228
1691612397.9386842,0,11,8923510,16383
1691612397.9402425,0,29,8924738,13262
1691612397.9402425,0,11,8924840,16383
1691612397.941634,0,29,8926067,13249
1691612397.941634,0,11,8926168,16383
1691612397.9436228,0,29,8927395,13174
1691612397.9436228,0,11,8927496,16383
1691612397.9437401,0,29,8928723,13268
1691612397.9437401,0,11,8928824,16383
1691612397.9452474,0,29,8930051,13237
1691612397.9452474,0,11,8930152,16383
1691612397.9466698,0,29,8931378,13235
1691612397.9466698,0,11,8931479,16383
1691612397.9482327,0,29,8932706,13242
1691612397.9482327,0,11,8932808,16383
1691612397.9502017,0,29,8934034,13229
1691612397.9502017,0,11,8934135,16383
1691612397.9516082,0,29,8935363,13233
1691612397.9516082,0,11,8935464,16383
1691612397.951725,0,29,8936692,13246
1691612397.951725,0,11,8936793,16383
1691612397.9532373,0,29,8938020,13243
1691612397.9532373,0,11,8938121,16383
1691612397.9552355,0,29,8939347,13248
1691612397.9552355,0,11,8939448,16383
1691612397.956637,0,29,8940676,13229
1691612397.956637,0,11,8940777,16383
1691612397.9581954,0,29,8942003,13247
1691612397.9581954,0,11,8942105,16383
1691612397.9583123,0,29,8943331,13195
1691612397.9583123,0,11,8943438,16383
1691612397.9602442,0,29,8944666,13173
1691612397.9602442,0,11,8944767,16383
1691612397.9616628,0,29,8945994,13240
1691612397.9616628,0,11,8946095,16383
1691612397.9632223,0,29,8947322,13261
1691612397.9632223,0,11,8947423,16383
1691612397.9652019,0,29,8948655,13246
1691612397.9652019,0,11,8948756,16383
1691612397.965319,0,29,8949983,13243
1691612397.965319,0,11,8950084,16383
1691612397.966668,0,29,8951310,13233
1691612397.966668,0,11,8951411,16383
1691612397.9682474,0,29,8952645,13236
1691612397.9682474,0,11,8952747,16383
1691612397.969649,0,29,8953973,13236
1691612397.969649,0,11,8954074,16383
1691612397.9712083,0,29,8955301,13229
1691612397.9712083,0,11,8955402,16383
1691612397.9731863,0,29,8956636,13237
1691612397.9731863,0,11,8956738,16383
1691612397.9732735,0,29,8957964,13230
1691612397.9732735,0,11,8958065,16383
1691612397.9746711,0,29,8959292,13238
1691612397.9746711,0,11,8959393,16383
1691612397.9762402,0,29,8960625,13233
1691612397.9762402,0,11,8960727,16383
1691612397.9782064,0,29,8961953,13223
1691612397.9782064,0,11,8962054,16383
1691612397.9796154,0,29,8963281,13249
1691612397.9796154,0,11,8963382,16383
1691612397.9797316,0,29,8964615,13238
1691612397.9797316,0,11,8964716,16383
1691612397.981242,0,29,8965942,13256
1691612397.981242,0,11,8966043,16383
1691612397.983243,0,29,8967270,13196
1691612397.983243,0,11,8967371,16383
1691612397.9846323,0,29,8968598,13248
1691612397.9846323,0,11,8968699,16383
1691612397.986203,0,29,8969926,13271
1691612397.986203,0,11,8970027,16383
1691612397.9863214,0,29,8971254,13235
1691612397.9863214,0,11,8971355,16383
1691612397.9882476,0,29,8972582,13224
1691612397.9882476,0,11,8972683,16383
1691612397.9896698,0,29,8973909,13229
1691612397.9896698,0,11,8974010,16383
1691612397.9912298,0,29,8975237,13240
1691612397.9912298,0,11,8975338,16383
1691612397.9926224,0,29,8976571,13237
1691612397.9926224,0,11,8976672,16383
1691612397.9946082,0,29,8977898,13237
1691612397.9946082,0,11,8977999,16383
1691612397.9947248,0,29,8979227,13238
1691612397.9947248,0,11,8979328,16383
1691612397.996238,0,29,8980560,13206
1691612397.996238,0,11,8980661,16383
1691612397.997656,0,29,8981887,13224
1691612397.997656,0,11,8981988,16383
1691612397.9992154,0,29,8983216,13278
1691612397.9992154,0,11,8983317,16383
1691612398.0011916,0,29,8984550,13216
1691612398.0011916,0,11,8984652,16383
1691612398.001289,0,29,8985878,13333
1691612398.001289,0,11,8985980,16383
1691612398.0026848,0,29,8987207,13232
1691612398.0026848,0,11,8987308,16383
1691612398.0042434,0,29,8988541,13190
1691612398.0042434,0,11,8988642,16383
1691612398.006222,0,29,8989870,13241
1691612398.006222,0,11,8989971,16383
1691612398.0076327,0,29,8991199,13238
1691612398.0076327,0,11,8991300,16383
1691612398.0077484,0,29,8992533,13248
1691612398.0077484,0,11,8992635,16383
1691612398.009248,0,29,8993861,13228
1691612398.009248,0,11,8993963,16383
1691612398.0112488,0,29,8995190,13221
1691612398.0112488,0,11,8995291,16383
1691612398.0126505,0,29,8996524,13238
1691612398.0126505,0,11,8996625,16383
1691612398.014208,0,29,8997852,13233
1691612398.014208,0,11,8997953,16383
1691612398.016188,0,29,8999181,13243
1691612398.016188,0,11,8999282,16383
1691612398.0163074,0,29,9000514,13305
1691612398.0163074,0,11,9000616,16383
1691612398.01766,0,29,9001842,13248
1691612398.01766,0,11,9001944,16383
1691612398.0192373,0,29,9003170,13243
1691612398.0192373,0,11,9003271,16383
1691612398.020636,0,29,9004498,13206
1691612398.020636,0,11,9004599,16383
1691612398.022615,0,29,9005827,12938
1691612398.022615,0,11,9005928,16383
1691612398.0227318,0,29,9007156,13290
1691612398.0227318,0,11,9007257,16383
1691612398.0242417,0,29,9008484,13230
1691612398.0242417,0,11,9008586,16383
1691612398.0256639,0,29,9009812,13246
1691612398.0256639,0,11,9009913,16383
1691612398.0272229,0,29,9011139,13287
1691612398.0272229,0,11,9011241,16383
1691612398.0292034,0,29,9012467,13244
1691612398.0292034,0,11,9012568,16383
1691612398.029322,0,29,9013794,13236
1691612398.029322,0,11,9013896,16383
1691612398.03067,0,29,9015122,13225
1691612398.03067,0,11,9015224,16383
1691612398.0322506,0,29,9016450,13234
1691612398.0322506,0,11,9016551,16383
1691612398.0336504,0,29,9017778,13233
1691612398.0336504,0,11,9017879,16383
1691612398.0356295,0,29,9019106,13235
1691612398.0356295,0,11,9019208,16383
1691612398.0371861,0,29,9020440,13242
1691612398.0371861,0,11,9020541,16383
1691612398.0372746,0,29,9021768,13229
1691612398.0372746,0,11,9021869,16383
1691612398.0392568,0,29,9023097,13248
1691612398.0392568,0,11,9023198,16383
1691612398.040657,0,29,9024424,13218
1691612398.040657,0,11,9024532,16383
1691612398.0422158,0,29,9025760,13260
1691612398.0422158,0,11,9025861,16383
1691612398.0441957,0,29,9027088,13220
1691612398.0441957,0,11,9027189,16383
1691612398.044314,0,29,9028415,13236
1691612398.044314,0,11,9028522,16383
1691612398.0456836,0,29,9029750,13242
1691612398.0456836,0,11,9029852,16383
1691612398.0472434,0,29,9031079,13223
1691612398.0472434,0,11,9031180,16383
1691612398.0486445,0,29,9032406,13237
1691612398.0486445,0,11,9032513,16383
1691612398.0506256,0,29,9033740,13251
1691612398.0506256,0,11,9033841,16383
1691612398.050748,0,29,9035068,13205
1691612398.050748,0,11,9035169,16383
1691612398.05225,0,29,9036397,13230
1691612398.05225,0,11,9036498,16383
1691612398.0536697,0,29,9037724,13230
1691612398.0536697,0,11,9037826,16383
1691612398.055229,0,29,9039053,13245
1691612398.055229,0,11,9039154,16383
1691612398.0566301,0,29,9040382,13223
1691612398.0566301,0,11,9040483,16383
1691612398.0586083,0,29,9041709,13215
1691612398.0586083,0,11,9041811,16383
1691612398.058725,0,29,9043037,13236
1691612398.058725,0,11,9043138,16383
1691612398.0602365,0,29,9044366,13256
1691612398.0602365,0,11,9044467,16383
1691612398.0616581,0,29,9045695,13231
1691612398.0616581,0,11,9045796,16383
1691612398.0632184,0,29,9047023,13226
1691612398.0632184,0,11,9047124,16383
1691612398.0651956,0,29,9048350,13234
1691612398.0651956,0,11,9048451,16383
1691612398.0653152,0,29,9049679,13235
1691612398.0653152,0,11,9049780,16383
1691612398.066683,0,29,9051007,13212
1691612398.066683,0,11,9051108,16383
1691612398.0682557,0,29,9052335,13231
1691612398.0682557,0,11,9052441,16383
1691612398.0702221,0,29,9053669,13227
1691612398.0702221,0,11,9053770,16383
1691612398.0716217,0,29,9054997,13234
1691612398.0716217,0,11,9055098,16383
1691612398.071738,0,29,9056324,13238
1691612398.071738,0,11,9056426,16383
1691612398.0732596,0,29,9057658,13232
1691612398.0732596,0,11,9057759,16383
1691612398.0752497,0,29,9058986,13226
1691612398.0752497,0,11,9059087,16383
1691612398.0766504,0,29,9060313,13241
1691612398.0766504,0,11,9060415,16383
1691612398.078209,0,29,9061647,13221
1691612398.078209,0,11,9061748,16383
1691612398.0801883,0,29,9062975,13272
1691612398.0801883,0,11,9063076,16383
1691612398.080307,0,29,9064303,13219
1691612398.080307,0,11,9064405,16383
1691612398.081678,0,29,9065637,13225
1691612398.081678,0,11,9065738,16383
1691612398.083236,0,29,9066965,13251
1691612398.083236,0,11,9067066,16383
1691612398.0846395,0,29,9068292,13215
1691612398.0846395,0,11,9068394,16383
1691612398.0866163,0,29,9069626,13233
1691612398.0866163,0,11,9069727,16383
1691612398.0867336,0,29,9070954,13243
1691612398.0867336,0,11,9071055,16383
1691612398.0882418,0,29,9072281,13223
1691612398.0882418,0,11,9072382,16383
1691612398.0896633,0,29,9073615,13240
1691612398.0896633,0,11,9073716,16383
